,text,type
199,if he did not out of kindness disclose himself to man none could have reasoned up to him the mentality and the light that you confer on thy notaries the bliss that you inspire in them the task that when man and woman lose their difference by rising above all sexual impulse there thou art when one has cast off his selfish desires and adopted universal life there thou art.,vedic_gathas
200,when one sees every body in his own self and sees his own self in every body that is universal life.,vedic_gathas
201,in order that rectitude may be my resource of ye ahura mazda i wish for holy faith through best conscience i wish for me also firm nonchalance with whose help i would expunge the evil.,vedic_gathas
202,sages hold faith to be the mark of spiritual life.,vedic_gathas
203,tell me your disciple as to how rectitude can avail me the better.,vedic_gathas
204,i would know through conscience and meditate which way lies my welfare and know all that also ahura mazda which has been and all that which will be.,vedic_gathas
205,a me re of good he can not be truly virtuous.,vedic_gathas
206,this leads to the philosophical question as to how the world came to be and if the world is a mere passing show.,vedic_gathas
207,the universe did not start from zero if it was a zero it wasatch a zero that the cosmos lay latent in it it was pregnant with the whole universe.,vedic_gathas
208,if the world did not come out of a zero if cannot pass: into a zero.,vedic_gathas
209,there is some thing positive in the background whatever its nature may be.,vedic_gathas
210,the source of our life san eternal verity that cannot be argued away be a may the best happen to the sage who preach my principle that consists of spirituality rectitude and godliness.,vedic_gathas
211,that which he lends to conscience is so much mazda own strength.,vedic_gathas
212,conscience enables one to repel the seductions of pleasure.,vedic_gathas
213,it is the power of mazda that manifests itself eye ing through conscience.,vedic_gathas
214,the voice of conscience is the voice who so realises it the principle to be the foremost of god asset shines by the lustre of holiness.,vedic_gathas
215,the best conscience that sustains rectitude is the r0ot of duty.,vedic_gathas
216,bestow that mentality mazda which is ever equable.,vedic_gathas
217,conscience is the determinant of duty.,vedic_gathas
218,the dictate of conscience is the same for all.,vedic_gathas
219,it does not ask one to speak the truth and another to tell a lie.,vedic_gathas
220,the supremacy of conscience should be duly recognised customs should not over rule conscience as the mahabharata says conscience dose not vary with circumstances conscience is not now this and now that.,vedic_gathas
221,he alone can enjoy peace of mind who is not swayed by passions rage rules over kings and i rule over rage.,vedic_gathas
222,of mazda when to beheld you with eyes realised you to be the ever adorable by mind the father of conscience the real source of rectitude and the lord of the actions of life.,vedic_gathas
223,i atone in his magnificence mazda is the gracious support of the normal order of the universe.,vedic_gathas
224,a it is you who created faith and it is you who created the world as well as duty by your energy of ahura mazda.,vedic_gathas
225,this is how you prescribe the path both for him a who proceeds by activity as well as for him who snot a a active.,vedic_gathas
226,now of those two activity and reclusion choose act a sort of activity viz the action of rejection.,vedic_gathas
227,the essence of a of to a sey sec cut a in use i it which is.,vedic_gathas
228,for ones self edifying.,vedic_gathas
229,it is magnificent activity lies in the mental act of intention.,vedic_gathas
230,all intentions a city a a a septa bed a a time of conscience.,vedic_gathas
231,of mazda the cannot be got rid of for the intention to renounce intention moral and promo of a a a deceitful inactive one does not derive the benefit of japan is also an intention racism viz that it because of mazda you fashioned for us from the a beginning both mates and icahn and you fashioned mind and duty and you gave the up mind along with a frame and you created deeds and words wherein freedom of choice has been given to the will [it is better to choose activity].,vedic_gathas
232,a a a duty does not exceed ones ability: none can be held i responsible for not flying in the sky.,vedic_gathas
233,it is no good living in the world of imagination alone.,vedic_gathas
234,mind is enclosed ina body and we must face the actual would.,vedic_gathas
235,not have been created freedom of will isth postulate of moral life.,vedic_gathas
236,it is because a man can turn cither to the right or to the left as he chooses that responsibility can be fixed on him.,vedic_gathas
237,a a facts of life.,vedic_gathas
238,a a if the mind alone would have sufficed the material world ought implies can whether he is truthful or liar whether he is ignorant or everybody has a philosophy of life whether it is concise a man utters words in accordance with his heart and at a seriously present in his mind or not.,vedic_gathas
239,he fixes up something mind.,vedic_gathas
240,faith forthwith directs energy where the goal lies as the object.,vedic_gathas
241,of his life and strives therefor.,vedic_gathas
242,in without some a such object he cannot live faraday the only difference a between the wise and the foolish is this that the goal a of the former is based on rational considerations while that of the latter is merely instinctive a man may profess many theories but the only test of a what he believes ta be true is found in his conduct a con a duct is a language that to seldom lies ones faith is bound to be reflected in his conduct.,vedic_gathas
